YEAR     JAN    FEB    MAR    APR    MAY    JUN    JUL    AUG    SEP    OCT    NOV    DEC     DJF     MAM     JJA     SON     ANN
1874     1.2   -1.3   -0.5    3.6    6.3   13.9   16.8   13.9   11.8    8.8    1.4   -5.5   -0.97    0.60   12.33   11.50    5.87
1875    -9.3   -5.9   -3.0    1.3    9.8   14.8   16.8   15.8   11.3    4.1   -1.5   -4.6   -5.13   -2.53   13.80   10.40    4.13
1876    -3.6   -4.3   -2.1    3.7    5.6   16.7   17.5   16.1   10.7    5.8   -1.9   -7.4   -4.30   -0.90   13.27   10.87    4.73
1877    -4.6   -5.5   -4.9   -0.2    5.6   14.6   16.1   14.1    8.2    5.4    5.0    0.5    0.30   -3.53   12.10    9.23    4.53
1878    -2.9   -0.5   -1.1    5.0    8.7   13.3   14.3   15.4   12.6    8.4    1.6   -3.0   -1.43    1.13   12.10   12.13    5.98
1879    -5.4   -7.0   -3.1    1.0    8.5   14.2   15.7   16.4   12.7    5.9   -1.0   -3.6   -3.33   -3.03   12.80   11.67    4.53
1880    -3.3   -0.9   -0.6    4.0    8.4   13.8   16.7   17.8   13.5    0.6   -0.2   -4.2   -2.57    0.83   12.97   10.63    5.47
1881    -7.7   -8.0   -6.2    0.5    7.8   12.6   15.5   13.6   10.7    4.1    2.5    0.6   -1.53   -4.57   11.97    9.47    3.83
1882     0.9   -1.3    1.2    3.6    9.4   13.9   16.6   17.0   12.9    7.0   -0.4   -4.0   -1.17    1.17   13.30   12.30    6.40
1883    -3.5   -1.3   -4.4    2.5    8.8   14.8   16.6   14.7   11.5    6.1    4.0   -1.5   -0.33   -1.07   13.40   10.77    5.69
1884    -1.6   -1.5    0.3    2.3    7.6   12.2   16.5   14.2   13.8    7.1   -0.8   -2.0   -1.47    0.37   12.10   11.70    5.67
1885    -4.5   -1.5   -1.0    3.7    6.4   13.0   16.4   12.4    9.7    4.5    0.3   -1.6   -1.93    0.40   11.93    8.87    4.82
